angular_z,linear_x,left_forward,right_forward,left_side,right_side,ans,time
-0.027925268,0.138899997,74,72,449,429,0,53.3
-0.023736477,0.137700006,82,66,445,428,0,53.35
-0.023736477,0.137700006,82,66,445,428,0,53.4
0,0.135749996,95,83,432,432,0,53.45
0,0.135749996,95,83,432,432,0,53.5
0.006981317,0.134399995,104,66,443,448,0,53.55
0.006981317,0.134399995,104,66,443,448,0,53.6
-0.03351032,0.133049995,113,92,459,435,0,53.65
-0.03351032,0.133049995,113,92,459,435,0,53.7
-0.022340214,0.130349994,131,81,449,433,0,53.75
-0.022340214,0.130349994,131,81,449,433,0,53.8
-0.092153385,0.129899994,134,102,444,378,0,53.85
-0.092153385,0.129899994,134,102,444,378,0,53.9
-0.078190751,0.129600003,136,106,441,385,0,53.95
-0.078190751,0.129600003,136,106,441,385,0,54
0.152192712,0.125100002,166,123,264,373,0,54.05
0.152192712,0.125100002,166,123,264,373,0,54.1
0.463559449,0.125550002,163,140,37,369,0,54.15
0.463559449,0.125550002,163,140,37,369,0,54.2
0.434237927,0.127049997,153,138,12,323,0,54.25
0.434237927,0.127049997,153,138,12,323,0,54.3
0.346273333,0.130349994,130,131,8,256,0,54.35
0.346273333,0.130349994,130,131,8,256,0,54.4
0.28763026,0.130050004,127,133,-2,204,0,54.45
0.28763026,0.130050004,127,133,-2,204,0,54.5
0.206646979,0.127649993,143,149,13,161,0,54.55
0.206646979,0.127649993,143,149,13,161,0,54.6
0.189891815,0.124200001,133,172,5,141,0,54.65
0.189891815,0.124200001,133,172,5,141,0,54.7
0.18011798,0.12105,144,193,5,134,0,54.75
0.18011798,0.12105,144,193,5,134,0,54.8
0.231779724,0.115500003,154,230,8,174,0,54.85
0.231779724,0.115500003,154,230,8,174,0,54.9
0.219213352,0.105750002,184,295,13,170,0,54.95
0.219213352,0.105750002,184,295,13,170,0,55
0.251327425,0.099600002,194,336,5,185,0,55.05
0.251327425,0.099600002,194,336,5,185,0,55.1
0.333706945,0.089850001,221,401,0,239,0,55.15
0.333706945,0.089850001,221,401,0,239,0,55.2
0.386764973,0.077699997,230,482,10,287,0,55.25
0.386764973,0.077699997,230,482,10,287,0,55.3
0.537561417,0.066600002,230,556,15,400,0,55.35
0.537561417,0.066600002,230,556,15,400,0,55.4
0.679980278,0.061349999,216,591,9,496,0,55.45
0.679980278,0.061349999,216,591,9,496,0,55.5
0.807040274,0.057300001,202,618,21,599,0,55.55
0.807040274,0.057300001,202,618,21,599,0,55.6
0.932703972,0.058049999,164,613,14,682,0,55.65
0.932703972,0.058049999,164,613,14,682,0,55.7
1.144935966,0.067050003,126,553,8,828,0,55.75
1.144935966,0.067050003,126,553,8,828,0,55.8
1.343205333,0.078149997,101,479,6,968,0,55.85
1.343205333,0.078149997,101,479,6,968,0,55.9
1.794198513,0.098849997,65,341,31,1316,0,55.95
1.794198513,0.098849997,65,341,31,1316,0,56
1.079311609,0.128849998,19,141,89,862,0,56.05
1.079311609,0.128849998,19,141,89,862,0,56.1
0.653451264,0.145050004,14,33,178,646,0,56.15
0.653451264,0.145050004,14,33,178,646,0,56.2
0.446804285,0.146400005,24,24,250,570,0,56.25
0.446804285,0.146400005,24,24,250,570,0,56.3
0.245742366,0.145199999,24,32,311,487,0,56.35
0.245742366,0.145199999,24,32,311,487,0,56.4
0.194080606,0.144749999,32,35,328,467,0,56.45
0.194080606,0.144749999,32,35,328,467,0,56.5
0.195476875,0.143549994,37,43,361,501,0,56.55
0.195476875,0.143549994,37,43,361,501,0,56.6
0.177325457,0.142049998,39,53,351,478,0,56.65
0.177325457,0.142049998,39,53,351,478,0,56.7
0.103323489,0.142800003,46,48,387,461,0,56.75
0.103323489,0.142800003,46,48,387,461,0,56.8
0.032114059,0.142949998,41,47,415,438,0,56.85
0.032114059,0.142949998,41,47,415,438,0,56.9
-0.002792527,0.141599998,56,46,416,414,0,56.95
-0.002792527,0.141599998,56,46,416,414,0,57
-0.047472954,0.142199993,52,50,443,409,0,57.05
-0.047472954,0.142199993,52,50,443,409,0,57.1
0.027925268,0.142649993,49,49,399,419,0,57.15
0.027925268,0.142649993,49,49,399,419,0,57.2
0.041887902,0.141000003,60,57,418,448,0,57.25
0.041887902,0.141000003,60,57,418,448,0,57.3
0.029321531,0.139950007,64,67,422,443,0,57.35
0.029321531,0.139950007,64,67,422,443,0,57.4
-0.001396263,0.139650002,69,60,431,430,0,57.45
-0.001396263,0.139650002,69,60,431,430,0,57.5
-0.041887902,0.137999997,80,77,454,424,0,57.55
-0.041887902,0.137999997,80,77,454,424,0,57.6
0.020943951,0.136649996,89,66,432,447,0,57.65
0.020943951,0.136649996,89,66,432,447,0,57.7
0.019547688,0.135600001,96,69,440,454,0,57.75
0.019547688,0.135600001,96,69,440,454,0,57.8
0.05305801,0.1347,90,102,392,430,0,57.85
0.05305801,0.1347,90,102,392,430,0,57.9
0.034906585,0.135749996,93,95,418,443,0,57.95
0.034906585,0.135749996,93,95,418,443,0,58
-0.030717796,0.131549999,123,85,461,439,0,58.05
-0.030717796,0.131549999,123,85,461,439,0,58.1
-0.040491637,0.131549999,123,117,413,384,0,58.15
-0.040491637,0.131549999,123,117,413,384,0,58.2
0.363028497,0.130950004,127,127,153,413,0,58.25
0.363028497,0.130950004,127,127,153,413,0,58.3
0.50265485,0.127949998,147,121,33,393,0,58.35
0.50265485,0.127949998,147,121,33,393,0,58.4
0.392350018,0.130199999,132,116,42,323,0,58.45
0.392350018,0.130199999,132,116,42,323,0,58.5
0.273667634,0.128700003,142,115,39,235,0,58.55
0.273667634,0.128700003,142,115,39,235,0,58.6
0.219213352,0.128399998,144,134,52,209,0,58.65
0.219213352,0.128399998,144,134,52,209,0,58.7
0.171740398,0.127049997,108,153,54,177,0,58.75
0.171740398,0.127049997,108,153,54,177,0,58.8
0.13823007,0.123750001,147,175,46,145,0,58.85
0.13823007,0.123750001,147,175,46,145,0,58.9
0.124267444,0.118050002,156,213,55,144,0,58.95
0.124267444,0.118050002,156,213,55,144,0,59
0.192684352,0.109949999,196,267,46,184,0,59.05
0.192684352,0.109949999,196,267,46,184,0,59.1
0.166155338,0.103200004,204,312,65,184,0,59.15
0.166155338,0.103200004,204,312,65,184,0,59.2
0.132645026,0.095399998,230,364,85,180,0,59.25
0.132645026,0.095399998,230,364,85,180,0,59.3
0.198269397,0.082050003,246,453,79,221,0,59.35
0.198269397,0.082050003,246,453,79,221,0,59.4
0.307177961,0.071400002,294,524,82,302,0,59.45
0.307177961,0.071400002,294,524,82,302,0,59.5
0.414690226,0.061799999,273,588,90,387,0,59.55
0.414690226,0.061799999,273,588,90,387,0,59.6
0.509636164,0.052650001,282,649,100,465,0,59.65
0.509636164,0.052650001,282,649,100,465,0,59.7
0.666017652,0.041999999,250,720,110,587,0,59.75
0.666017652,0.041999999,250,720,110,587,0,59.8
0.734434545,0.043650001,245,709,156,682,0,59.85
0.734434545,0.043650001,245,709,156,682,0,59.9
0.815417826,0.042149998,213,719,159,743,0,59.95
0.815417826,0.042149998,213,719,159,743,0,60
0.959232986,0.04755,185,683,141,828,0,60.05
0.959232986,0.04755,185,683,141,828,0,60.1
1.104444385,0.050549999,143,663,130,921,0,60.15
1.104444385,0.050549999,143,663,130,921,0,60.2
1.295732379,0.056249999,114,625,113,1041,0,60.25
1.295732379,0.056249999,114,625,113,1041,0,60.3
1.861219168,0.081900001,105,454,112,1445,0,60.35
1.861219168,0.081900001,105,454,112,1445,0,60.4
1.653175831,0.113250002,124,245,99,1283,0,60.45
1.653175831,0.113250002,124,245,99,1283,0,60.5
0.946666598,0.125850007,161,108,71,749,0,60.55
0.946666598,0.125850007,161,108,71,749,0,60.6
0.590619445,0.11355,233,243,37,460,0,60.65
0.590619445,0.11355,233,243,37,460,0,60.7
0.389557481,0.104999997,300,270,25,304,0,60.75
0.389557481,0.104999997,300,270,25,304,0,60.8
0.289026529,0.109049998,259,273,27,234,0,60.85
0.289026529,0.109049998,259,273,27,234,0,60.9
0.249931142,0.103799999,279,308,26,205,0,60.95
0.249931142,0.103799999,279,308,26,205,0,61
0.223402143,0.095250003,286,365,30,190,0,61.05
0.223402143,0.095250003,286,365,30,190,0,61.1
0.304385424,0.083549999,294,443,23,241,0,61.15
0.304385424,0.083549999,294,443,23,241,0,61.2
0.312763005,0.075750001,286,495,23,247,0,61.25
0.312763005,0.075750001,286,495,23,247,0,61.3
0.312763005,0.065399997,265,564,23,247,0,61.35
0.312763005,0.065399997,265,564,23,247,0,61.4
0.388161212,0.05415,293,639,27,305,0,61.45
0.388161212,0.05415,293,639,27,305,0,61.5
0.515221179,0.043650001,299,709,22,391,0,61.55
0.515221179,0.043650001,299,709,22,391,0,61.6
0.612959623,0.037050001,321,753,29,468,0,61.65
0.612959623,0.037050001,321,753,29,468,0,61.7
0.74979347,0.030750001,304,795,25,562,0,61.75
0.74979347,0.030750001,304,795,25,562,0,61.8
0.848928154,0.026699999,275,822,40,648,0,61.85
0.848928154,0.026699999,275,822,40,648,0,61.9
1.033234954,0.027000001,244,820,37,777,0,61.95
1.033234954,0.027000001,244,820,37,777,0,62
1.083500385,0.028349999,223,811,50,826,0,62.05
1.083500385,0.028349999,223,811,50,826,0,62.1
1.276184797,0.034200002,195,772,31,945,0,62.15
1.276184797,0.034200002,195,772,31,945,0,62.2
1.333431602,0.046349999,142,691,27,982,0,62.25
1.333431602,0.046349999,142,691,27,982,0,62.3
1.628043175,0.059999999,95,600,27,1193,0,62.35
1.628043175,0.059999999,95,600,27,1193,0,62.4
2.049714565,0.097199999,57,352,31,1499,0,62.45
2.049714565,0.097199999,57,352,31,1499,0,62.5
1.031838655,0.127800003,34,148,92,831,0,62.55
1.031838655,0.127800003,34,148,92,831,0,62.6
0.54454273,0.143849999,36,41,231,621,0,62.65
0.54454273,0.143849999,36,41,231,621,0,62.7
0.329518169,0.141599998,50,56,295,531,0,62.75
0.329518169,0.141599998,50,56,295,531,0,62.8
0.199665666,0.139950007,67,67,335,478,0,62.85
0.199665666,0.139950007,67,67,335,478,0,62.9
0.145211399,0.138449997,76,77,346,450,0,62.95
0.145211399,0.138449997,76,77,346,450,0,63
0.06981317,0.135450006,97,87,388,438,0,63.05
0.06981317,0.135450006,97,87,388,438,0,63.1
0.055850536,0.13515,99,90,414,454,0,63.15
0.055850536,0.13515,99,90,414,454,0,63.2
0.019547688,0.133499995,110,93,417,431,0,63.25
0.019547688,0.133499995,110,93,417,431,0,63.3
0,0.130199999,132,106,430,430,0,63.35
0,0.130199999,132,106,430,430,0,63.4
-0.00837758,0.130199999,132,112,415,409,0,63.45
-0.00837758,0.130199999,132,112,415,409,0,63.5
-0.075398222,0.126300007,158,143,385,331,0,63.55
-0.075398222,0.126300007,158,143,385,331,0,63.6
-0.551524043,0.123149998,179,147,423,28,0,63.65
-0.551524043,0.123149998,179,147,423,28,0,63.7
-0.473333299,0.122699998,182,168,357,18,0,63.75
-0.473333299,0.122699998,182,168,357,18,0,63.8
-0.407708913,0.124650002,155,169,304,12,0,63.85
-0.407708913,0.124650002,155,169,304,12,0,63.9
-0.27785641,0.125100002,166,158,213,14,0,63.95
-0.27785641,0.125100002,166,158,213,14,0,64
-0.272271365,0.121650003,189,166,214,19,0,64.05
-0.272271365,0.121650003,189,166,214,19,0,64.1
-0.248534888,0.121200003,192,156,187,9,0,64.15
-0.248534888,0.121200003,192,156,187,9,0,64.2
-0.181514248,0.115050003,233,164,154,24,0,64.25
-0.181514248,0.115050003,233,164,154,24,0,64.3
-0.230383456,0.113700002,242,185,180,15,0,64.35
-0.230383456,0.113700002,242,185,180,15,0,64.4
-0.240157306,0.108750001,275,208,196,24,0,64.45
-0.240157306,0.108750001,275,208,196,24,0,64.5
-0.227590933,0.104999997,300,243,184,21,0,64.55
-0.227590933,0.104999997,300,243,184,21,0,64.6
-0.337895751,0.096150003,359,290,258,16,0,64.65
-0.337895751,0.096150003,359,290,258,16,0,64.7
-0.420275271,0.087899998,414,306,323,22,0,64.75
-0.420275271,0.087899998,414,306,323,22,0,64.8
-0.594808221,0.087750003,415,320,457,31,0,64.85
-0.594808221,0.087750003,415,320,457,31,0,64.9
-0.850324392,0.072899997,514,322,629,20,0,64.95
-0.850324392,0.072899997,514,322,629,20,0,65
-1.144935966,0.076350003,491,295,861,41,0,65.05
-1.144935966,0.076350003,491,295,861,41,0,65.1
-1.480039239,0.076499999,490,252,1107,47,0,65.15
-1.480039239,0.076499999,490,252,1107,47,0,65.2
-1.889144421,0.082050003,453,162,1384,31,0,65.25
-1.889144421,0.082050003,453,162,1384,31,0,65.3
-2.289871931,0.095250003,365,88,1660,20,0,65.35
-2.289871931,0.095250003,365,88,1660,20,0,65.4
-1.958957553,0.12105,193,34,1454,51,0,65.45
-1.958957553,0.12105,193,34,1454,51,0,65.5
-0.928515136,0.142800003,48,45,838,173,0,65.55
-0.928515136,0.142800003,48,45,838,173,0,65.6
-0.396538794,0.138600007,76,52,606,322,0,65.65
-0.396538794,0.138600007,76,52,606,322,0,65.7
-0.217817098,0.135600001,96,80,514,358,0,65.75
-0.217817098,0.135600001,96,80,514,358,0,65.8
-0.047472954,0.132750005,115,80,456,422,0,65.85
-0.047472954,0.132750005,115,80,456,422,0,65.9
-0.111701071,0.1329,114,112,459,379,0,65.95
-0.111701071,0.1329,114,112,459,379,0,66
0.001396263,0.129899994,134,93,437,438,0,66.05
0.001396263,0.129899994,134,93,437,438,0,66.1
-0.018151425,0.128999993,140,128,440,427,0,66.15
-0.018151425,0.128999993,140,128,440,427,0,66.2
-0.055850536,0.125850007,161,125,446,406,0,66.25
-0.055850536,0.125850007,161,125,446,406,0,66.3
-0.245742366,0.126300007,158,156,416,240,0,66.35
-0.245742366,0.126300007,158,156,416,240,0,66.4
-0.555712819,0.122550003,183,182,419,21,0,66.45
-0.555712819,0.122550003,183,182,419,21,0,66.5
-0.437030435,0.121950001,187,165,331,18,0,66.55
-0.437030435,0.121950001,187,165,331,18,0,66.6
-0.354650915,0.125699997,157,162,268,14,0,66.65
-0.354650915,0.125699997,157,162,268,14,0,66.7
-0.304385424,0.126900002,154,148,232,14,0,66.75
-0.304385424,0.126900002,154,148,232,14,0,66.8
-0.238761038,0.124049999,173,157,188,17,0,66.85
-0.238761038,0.124049999,173,157,188,17,0,66.9
-0.21083577,0.123450004,177,152,163,12,0,66.95
-0.21083577,0.123450004,177,152,163,12,0,67
-0.187099293,0.117749996,215,167,150,16,0,67.05
-0.187099293,0.117749996,215,167,150,16,0,67.1
-0.226194665,0.113700002,242,187,181,19,0,67.15
-0.226194665,0.113700002,242,187,181,19,0,67.2
-0.233175993,0.110550001,263,210,191,24,0,67.25
-0.233175993,0.110550001,263,210,191,24,0,67.3
-0.259705007,0.102150001,319,240,205,19,0,67.35
-0.259705007,0.102150001,319,240,205,19,0,67.4
-0.335103214,0.092550002,383,289,262,22,0,67.45
-0.335103214,0.092550002,383,289,262,22,0,67.5
-0.453785598,0.087750003,415,307,344,19,0,67.55
-0.453785598,0.087750003,415,307,344,19,0,67.6
-0.601789534,0.078900002,474,303,455,24,0,67.65
-0.601789534,0.078900002,474,303,455,24,0,67.7
-0.815417826,0.075900003,494,307,610,26,0,67.75
-0.815417826,0.075900003,494,307,610,26,0,67.8
-1.105840564,0.071999997,520,286,823,31,0,67.85
-1.105840564,0.071999997,520,286,823,31,0,67.9
-1.45909524,0.075750001,495,236,1075,30,0,67.95
-1.45909524,0.075750001,495,236,1075,30,0,68
-1.690874934,0.083549999,443,155,1236,25,0,68.05
-1.690874934,0.083549999,443,155,1236,25,0,68.1
-1.907295823,0.10035,331,91,1390,24,0,68.15
-1.907295823,0.10035,331,91,1390,24,0,68.2
-2.292664528,0.119850002,201,30,1682,40,0,68.25
-2.292664528,0.119850002,201,30,1682,40,0,68.3
-0.969006777,0.142199993,52,34,837,143,0,68.35
-0.969006777,0.142199993,52,34,837,143,0,68.4
-0.365821004,0.138750002,75,50,565,303,0,68.45
-0.365821004,0.138750002,75,50,565,303,0,68.5
-0.078190751,0.137099996,86,68,445,389,0,68.55
-0.078190751,0.137099996,86,68,445,389,0,68.6
-0.064228117,0.135299996,98,78,448,402,0,68.65
-0.064228117,0.135299996,98,78,448,402,0,68.7
-0.037699111,0.1338,108,74,430,403,0,68.75
-0.037699111,0.1338,108,74,430,403,0,68.8
-0.03630285,0.131249994,125,84,429,403,0,68.85
-0.03630285,0.131249994,125,84,429,403,0,68.9
-0.048869219,0.131099999,126,106,430,395,0,68.95
-0.048869219,0.131099999,126,106,430,395,0,69
-0.048869219,0.129449993,137,113,430,395,0,69.05
-0.048869219,0.129449993,137,113,430,395,0,69.1
-0.389557481,0.127649993,149,117,450,171,0,69.15
-0.389557481,0.127649993,149,117,450,171,0,69.2
-0.522202492,0.126000002,160,142,412,38,0,69.25
-0.522202492,0.126000002,160,142,412,38,0,69.3
-0.43144539,0.126300007,158,142,357,48,0,69.35
-0.43144539,0.126300007,158,142,357,48,0,69.4
-0.328121901,0.126000002,160,146,276,41,0,69.45
-0.328121901,0.126000002,160,146,276,41,0,69.5
-0.228987202,0.126450002,157,144,213,49,0,69.55
-0.228987202,0.126450002,157,144,213,49,0,69.6
-0.184306771,0.125100002,166,158,184,52,0,69.65
-0.184306771,0.125100002,166,158,184,52,0,69.7
-0.171740398,0.121200003,192,164,176,53,0,69.75
-0.171740398,0.121200003,192,164,176,53,0,69.8
-0.132645026,0.117899999,214,184,152,57,0,69.85
-0.132645026,0.117899999,214,184,152,57,0,69.9
-0.18011798,0.11265,249,212,173,44,0,69.95
-0.18011798,0.11265,249,212,173,44,0,70
-0.195476875,0.110100001,266,227,195,55,0,70.05
-0.195476875,0.110100001,266,227,195,55,0,70.1
-0.170344129,0.102300003,318,249,185,63,0,70.15
-0.170344129,0.102300003,318,249,185,63,0,70.2
-0.202458188,0.0942,372,294,221,76,0,70.25
-0.202458188,0.0942,372,294,221,76,0,70.3
-0.296007842,0.08715,419,344,288,76,0,70.35
-0.296007842,0.08715,419,344,288,76,0,70.4
-0.4007276,0.086549997,423,383,372,85,0,70.45
-0.4007276,0.086549997,423,383,372,85,0,70.5
-0.645073712,0.079800002,468,399,550,88,0,70.55
-0.645073712,0.079800002,468,399,550,88,0,70.6
-0.977384388,0.067649998,549,400,784,84,0,70.65
-0.977384388,0.067649998,549,400,784,84,0,70.7
-1.262222171,0.064949997,567,347,1025,121,0,70.75
-1.262222171,0.064949997,567,347,1025,121,0,70.8
-1.555437446,0.069600001,536,283,1276,162,0,70.85
-1.555437446,0.069600001,536,283,1276,162,0,70.9
-1.964542627,0.078599997,476,186,1515,108,0,70.95
-1.964542627,0.078599997,476,186,1515,108,0,71
-2.820451975,0.088500001,410,111,2139,119,0,71.05
-2.820451975,0.088500001,410,111,2139,119,0,71.1
-2.30104208,0.1149,234,134,1777,129,0,71.15
-2.30104208,0.1149,234,134,1777,129,0,71.2
-1.043008804,0.120899998,168,194,910,163,0,71.25
-1.043008804,0.120899998,168,194,910,163,0,71.3
-0.177325457,0.100199997,332,317,486,359,0,71.35
-0.177325457,0.100199997,332,317,486,359,0,71.4
0.386764973,0.108450003,277,274,286,563,0,71.45
0.386764973,0.108450003,277,274,286,563,0,71.5
0.818210363,0.108750001,246,275,205,791,0,71.55
0.818210363,0.108750001,246,275,205,791,0,71.6
1.093274236,0.112049997,253,165,199,982,0,71.65
1.093274236,0.112049997,253,165,199,982,0,71.7
1.237089396,0.11355,243,205,227,1113,0,71.75
1.237089396,0.11355,243,205,227,1113,0,71.8
1.495398045,0.105750002,231,295,200,1271,0,71.85
1.495398045,0.105750002,231,295,200,1271,0,71.9
1.556833744,0.103799999,252,308,196,1311,0,71.95
1.556833744,0.103799999,252,308,196,1311,0,72
1.010894656,0.0999,328,334,245,969,0,72.05
1.010894656,0.0999,328,334,245,969,0,72.1
0.548731506,0.068999998,443,540,270,663,0,72.15
0.548731506,0.068999998,443,540,270,663,0,72.2
0.142418861,0.051899999,583,654,401,503,0,72.25
0.142418861,0.051899999,583,654,401,503,0,72.3
-0.023736477,0.0495,578,670,459,442,0,72.35
-0.023736477,0.0495,578,670,459,442,0,72.4
-0.020943951,0.043499999,593,710,448,433,0,72.45
-0.020943951,0.043499999,593,710,448,433,0,72.5
0.002792527,0.031500001,599,790,454,456,0,72.55
0.002792527,0.031500001,599,790,454,456,0,72.6
0.048869219,0.028349999,676,811,424,459,0,72.65
0.048869219,0.028349999,676,811,424,459,0,72.7
0.047472954,0.024,682,840,433,467,0,72.75
0.047472954,0.024,682,840,433,467,0,72.8
0.092153385,0.02115,687,859,431,497,0,72.85
0.092153385,0.02115,687,859,431,497,0,72.9
0.096342176,0.01365,710,909,443,512,0,72.95
0.096342176,0.01365,710,909,443,512,0,73
0.115889862,0.0153,723,898,421,504,0,73.05
0.115889862,0.0153,723,898,421,504,0,73.1
0.111701071,0.0129,733,914,418,498,0,73.15
1.570796371,0,733,914,418,498,0,73.2
1.570796371,0,709,926,410,496,0,73.25
1.570796371,0,709,926,410,496,0,73.3
1.570796371,0,496,739,592,445,0,73.35
1.570796371,0,496,739,592,445,0,73.4
1.570796371,0,404,657,830,338,0,73.45
1.570796371,0,404,657,830,338,0,73.5
1.570796371,0,225,620,1172,416,0,73.55
1.570796371,0,225,620,1172,416,0,73.6
1.570796371,0,268,557,2126,495,0,73.65
1.570796371,0,268,557,2126,495,0,73.7
1.570796371,0,396,494,2367,556,0,73.75
1.570796371,0,396,494,2367,556,0,73.8
1.570796371,0,497,370,1905,599,0,73.85
1.570796371,0,497,370,1905,599,0,73.9
1.570796371,0,555,388,1950,665,0,73.95
1.570796371,0,555,388,1950,665,0,74
1.570796371,0,608,416,1908,795,0,74.05
1.570796371,0,608,416,1908,795,0,74.1
1.570796371,0,647,557,1822,592,0,74.15
1.570796371,0,647,557,1822,592,0,74.2
1.570796371,0,681,752,1616,412,0,74.25
1.570796371,0,681,752,1616,412,0,74.3
1.570796371,0,734,1015,1315,361,0,74.35
1.570796371,0,734,1015,1315,361,0,74.4
1.570796371,0,1008,1785,928,296,0,74.45
1.570796371,0,1008,1785,928,296,0,74.5
1.570796371,0,1120,1984,498,563,0,74.55
1.570796371,0,1120,1984,498,563,0,74.6
1.570796371,0,706,1496,202,829,0,74.65
1.570796371,0,706,1496,202,829,0,74.7
1.570796371,0,556,1495,85,1053,0,74.75
1.570796371,0,556,1495,85,1053,0,74.8
1.570796371,0,481,1460,144,1186,0,74.85
1.570796371,0,481,1460,144,1186,0,74.9
1.570796371,0,364,1361,177,1276,0,74.95
1.570796371,0,364,1361,177,1276,0,75
1.570796371,0,271,1244,146,1329,0,75.05
1.570796371,0,271,1244,146,1329,0,75.1
1.570796371,0,181,1044,130,1380,0,75.15
1.570796371,0,181,1044,130,1380,0,75.2
1.570796371,0,118,763,109,1610,0,75.25
1.570796371,0,118,763,109,1610,0,75.3
1.570796371,0,134,449,89,1894,0,75.35
1.570796371,0,134,449,89,1894,0,75.4
1.364149332,0.123000003,116,180,61,1038,0,75.45
1.364149332,0.123000003,116,180,61,1038,0,75.5
1.364149332,0.123000003,116,180,61,1038,0,75.55
0.987158239,0.129150003,139,88,54,761,0,75.6
0.987158239,0.129150003,139,88,54,761,0,75.65
0.758171022,0.122699998,177,182,42,585,0,75.7
0.758171022,0.122699998,177,182,42,585,0,75.75
0.633903563,0.111599997,235,256,38,492,0,75.8
0.633903563,0.111599997,235,256,38,492,0,75.85
0.516617477,0.101850003,321,314,41,411,0,75.9
0.516617477,0.101850003,321,314,41,411,0,75.95
0.409105182,0.097949997,315,347,37,330,0,76
0.409105182,0.097949997,315,347,37,330,0,76.05
0.323933095,0.096600004,322,356,25,257,0,76.1
0.323933095,0.096600004,322,356,25,257,0,76.15
0.286233991,0.090000004,314,400,20,225,0,76.2
0.286233991,0.090000004,314,400,20,225,0,76.25
0.328121901,0.084150001,325,439,29,264,0,76.3
0.328121901,0.084150001,325,439,29,264,0,76.35
0.354650915,0.071699999,330,522,20,274,0,76.4
0.354650915,0.071699999,330,522,20,274,0,76.45
0.322536856,0.063749999,308,575,27,258,0,76.5
0.322536856,0.063749999,308,575,27,258,0,76.55
0.432841659,0.050099999,326,666,26,336,0,76.6
0.432841659,0.050099999,326,666,26,336,0,76.65
0.598996997,0.040199999,351,732,22,451,0,76.7
0.598996997,0.040199999,351,732,22,451,0,76.75
0.65764004,0.037050001,291,753,31,502,0,76.8
0.65764004,0.037050001,291,753,31,502,0,76.85
0.8014552,0.030449999,269,797,27,601,0,76.9
0.8014552,0.030449999,269,797,27,601,0,76.95
0.949459136,0.033300001,244,778,22,702,0,77
0.949459136,0.033300001,244,778,22,702,0,77.05
1.093274236,0.03255,229,783,30,813,0,77.1
1.093274236,0.03255,229,783,30,813,0,77.15
1.177049994,0.030449999,201,797,30,873,0,77.2
1.177049994,0.030449999,201,797,30,873,0,77.25
1.309695125,0.04335,159,711,27,965,0,77.3
1.309695125,0.04335,159,711,27,965,0,77.35
1.471661568,0.055050001,113,633,17,1071,0,77.4
1.471661568,0.055050001,113,633,17,1071,0,77.45
2.002241611,0.071099997,73,526,20,1454,0,77.5
2.002241611,0.071099997,73,526,20,1454,0,77.55
1.707630157,0.110699996,33,262,66,1289,0,77.6
1.707630157,0.110699996,33,262,66,1289,0,77.65
0.826587915,0.140100002,44,66,139,731,0,77.7
0.826587915,0.140100002,44,66,139,731,0,77.75
0.481710881,0.141900003,50,54,253,598,0,77.8
0.481710881,0.141900003,50,54,253,598,0,77.85
0.315555543,0.140400007,60,64,311,537,0,77.9
0.315555543,0.140400007,60,64,311,537,0,77.95
0.161966547,0.139200002,72,67,353,469,0,78
0.161966547,0.139200002,72,67,353,469,0,78.05
0.168947876,0.137850001,81,77,352,473,0,78.1
0.168947876,0.137850001,81,77,352,473,0,78.15
0.078190751,0.135900006,94,82,389,445,0,78.2
0.078190751,0.135900006,94,82,389,445,0,78.25
0.03351032,0.136050001,93,82,406,430,0,78.3
0.03351032,0.136050001,93,82,406,430,0,78.35
0.054454274,0.132750005,115,80,411,450,0,78.4
0.054454274,0.132750005,115,80,411,450,0,78.45
0.03630285,0.133499995,110,100,411,437,0,78.5
0.03630285,0.133499995,110,100,411,437,0,78.55
0.062831856,0.131699994,122,103,376,421,0,78.6
0.062831856,0.131699994,122,103,376,421,0,78.65
0.438426703,0.128099993,146,125,110,424,0,78.7
0.438426703,0.128099993,146,125,110,424,0,78.75
0.520806253,0.128549993,143,127,12,385,0,78.8
0.520806253,0.128549993,143,127,12,385,0,78.85
0.4007276,0.130199999,132,123,10,297,0,78.9
0.4007276,0.130199999,132,123,10,297,0,78.95
0.326725632,0.129150003,139,124,19,253,0,79
0.326725632,0.129150003,139,124,19,253,0,79.05
0.240157306,0.128549993,125,143,22,194,0,79.1
0.240157306,0.128549993,125,143,22,194,0,79.15
0.209439516,0.123599999,150,176,14,164,0,79.2
0.209439516,0.123599999,150,176,14,164,0,79.25
0.154985234,0.119400002,134,204,25,136,0,79.3
0.154985234,0.119400002,134,204,25,136,0,79.35
0.15358898,0.116850004,152,221,24,134,0,79.4
0.15358898,0.116850004,152,221,24,134,0,79.45
0.240157306,0.110699996,183,262,19,191,0,79.5
0.240157306,0.110699996,183,262,19,191,0,79.55
0.224798411,0.101549998,201,323,25,186,0,79.6
0.224798411,0.101549998,201,323,25,186,0,79.65
0.244346097,0.092249997,222,385,26,201,0,79.7
0.244346097,0.092249997,222,385,26,201,0,79.75
0.326725632,0.081299998,228,458,21,255,0,79.8
0.326725632,0.081299998,228,458,21,255,0,79.85
0.416086495,0.075149998,216,499,28,326,0,79.9
0.416086495,0.075149998,216,499,28,326,0,79.95
0.526391327,0.064649999,235,569,40,417,0,80
0.526391327,0.064649999,235,569,40,417,0,80.05
0.737227082,0.05655,222,623,34,562,0,80.1
